BHK,TYPE,AREA,C_STATUS,SQ_FT,CITY,PRICE
2,Apartment,Near Nirma University On SG Highway,Ready to move,1162,Ahmedabad,3915
2,Apartment,Near Nirma University On SG Highway,Under Construction,1262,Ahmedabad,3613
2,Apartment,Gota,Ready to move,1359,Ahmedabad,4562
3,Apartment,Sola,Ready to move,2358,Ahmedabad,5725
2,Apartment,Chandkheda,Ready to move,1032,Ahmedabad,2858
3,Apartment,Gota,Ready to move,1710,Ahmedabad,3347
3,Apartment,Chandkheda,Ready to move,1582,Ahmedabad,3223
2,Apartment,Gandhinagar Ahmedabad Road,Ready to move,1175,Ahmedabad,3659
2,Apartment,Chandkheda,Ready to move,1083,Ahmedabad,2816
3,Independent Floor,Shilaj,Ready to move,1512,Ahmedabad,4199
3,Apartment,Chandkheda,Ready to move,1275,Ahmedabad,4000
3,Apartment,gota SG higway,Ready to move,1629,Ahmedabad,3996
2,Apartment,Gota,Ready to move,1350,Ahmedabad,4222
2,Apartment,Near Nirma University On SG Highway,Ready to move,1326,Ahmedabad,3619
2,Apartment,Gota,Ready to move,1397,Ahmedabad,4294
3,Apartment,Gota,Ready to move,2020,Ahmedabad,4207
3,Apartment,Gota,Ready to move,1806,Ahmedabad,4429
2,Apartment,Gota,Ready to move,1395,Ahmedabad,4301
3,Apartment,Gota,Ready to move,1889,Ahmedabad,4023
2,Apartment,Gota,Ready to move,1009,Ahmedabad,3865
2,Apartment,Gota,Ready to move,1396,Ahmedabad,3939
2,Apartment,Gota,Ready to move,1365,Ahmedabad,4102
2,Apartment,Gota,Ready to move,1388,Ahmedabad,4034
3,Apartment,Gota,Ready to move,2012,Ahmedabad,4224
2,Apartment,Gota,Ready to move,1411,Ahmedabad,4252
2,Apartment,Gota,Ready to move,1402,Ahmedabad,3994
2,Apartment,Gota,Ready to move,1310,Ahmedabad,3664
3,Apartment,Gota,Ready to move,2019,Ahmedabad,4210
2,Apartment,Gota,Ready to move,1401,Ahmedabad,4139
2,Apartment,Gota,Ready to move,1386,Ahmedabad,3896
3,Apartment,Gota,Ready to move,2030,Ahmedabad,3743
2,Apartment,Gota,Ready to move,1395,Ahmedabad,4014
3,Apartment,Gota,Ready to move,2032,Ahmedabad,4183
2,Apartment,Gota,Ready to move,1408,Ahmedabad,3977
3,Apartment,Gota,Ready to move,1215,Ahmedabad,4773
2,Apartment,Gota,Ready to move,1410,Ahmedabad,4255
3,Apartment,Gota,Ready to move,1785,Ahmedabad,3865
3,Apartment,Gota,Ready to move,1887,Ahmedabad,4027
2,Apartment,Gota,Ready to move,1412,Ahmedabad,4249
3,Apartment,Gota,Ready to move,1500,Ahmedabad,4800
2,Apartment,Gota,Ready to move,1425,Ahmedabad,4210
3,Apartment,Gota,Ready to move,1796,Ahmedabad,3841
3,Apartment,Gota,Ready to move,1894,Ahmedabad,4012
2,Apartment,Gota,Ready to move,1421,Ahmedabad,4222
3,Apartment,Gota,Ready to move,1532,Ahmedabad,4699
3,Apartment,Gota,Ready to move,1539,Ahmedabad,4678
2,Apartment,Near Nirma University On SG Highway,Ready to move,1354,Ahmedabad,3581
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1358,Ahmedabad,4050
2,Apartment,Gota,Ready to move,1368,Ahmedabad,4020
2,Apartment,Chandkheda,Ready to move,1159,Ahmedabad,2484
3,Apartment,Nigam Nagar,Ready to move,1489,Ahmedabad,3122
3,Apartment,Near Nirma University On SG Highway,Ready to move,2161,Ahmedabad,3933
3,Apartment,Gota,Ready to move,1885,Ahmedabad,4137
3,Apartment,Near Nirma University On SG Highway,Ready to move,1806,Ahmedabad,4042
2,Apartment,Gota,Ready to move,1399,Ahmedabad,3931
2,Apartment,Gota,Ready to move,1350,Ahmedabad,4222
2,Apartment,Near Nirma University On SG Highway,Ready to move,1326,Ahmedabad,3619
2,Apartment,Gota,Ready to move,1397,Ahmedabad,4294
3,Apartment,Gota,Ready to move,2020,Ahmedabad,4207
3,Apartment,Gota,Ready to move,1806,Ahmedabad,4429
2,Apartment,Gota,Ready to move,1395,Ahmedabad,4301
3,Apartment,Gota,Ready to move,1889,Ahmedabad,4023
2,Apartment,Gota,Ready to move,1009,Ahmedabad,3865
2,Apartment,Gota,Ready to move,1396,Ahmedabad,3939
2,Apartment,Gota,Ready to move,1365,Ahmedabad,4102
2,Apartment,Gota,Ready to move,1388,Ahmedabad,4034
3,Apartment,Gota,Ready to move,2012,Ahmedabad,4224
2,Apartment,Gota,Ready to move,1411,Ahmedabad,4252
2,Apartment,Gota,Ready to move,1402,Ahmedabad,3994
2,Apartment,Gota,Ready to move,1310,Ahmedabad,3664
3,Apartment,Gota,Ready to move,2019,Ahmedabad,4210
2,Apartment,Gota,Ready to move,1401,Ahmedabad,4139
4,Independent House,Ognaj,Ready to move,1471,Ahmedabad,9857
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1289,Ahmedabad,4266
2,Apartment,Gota,Ready to move,1008,Ahmedabad,4880
3,Apartment,Gota,Ready to move,1524,Ahmedabad,4541
3,Apartment,Gota,Ready to move,1468,Ahmedabad,4904
3,Apartment,Gota,Ready to move,1620,Ahmedabad,4012
3,Apartment,Near Nirma University On SG Highway,Ready to move,1486,Ahmedabad,3916
2,Apartment,Ranip,Ready to move,1143,Ahmedabad,2930
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1854,Ahmedabad,4207
3,Apartment,Gota,Ready to move,1735,Ahmedabad,4610
3,Apartment,Gota,Ready to move,1895,Ahmedabad,4026
2,Apartment,Ranip,Ready to move,1335,Ahmedabad,3146
2,Apartment,Gota,Ready to move,1352,Ahmedabad,3698
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1854,Ahmedabad,4234
2,Apartment,Gota,Ready to move,1411,Ahmedabad,3968
2,Apartment,Gota,Ready to move,1369,Ahmedabad,4382
3,Apartment,Gota,Ready to move,1808,Ahmedabad,4480
3,Apartment,Gota,Ready to move,2028,Ahmedabad,4191
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1358,Ahmedabad,4050
2,Apartment,Gota,Ready to move,1368,Ahmedabad,4020
3,Apartment,Khokhra,Ready to move,1230,Ahmedabad,2093
2,Apartment,S G Highway,Ready to move,1250,Ahmedabad,4460
4,Independent House,Bapunagar,Ready to move,1764,Ahmedabad,4818
2,Apartment,Maninagar,Ready to move,1000,Ahmedabad,5550
2,Apartment,S G Highway,Ready to move,1325,Ahmedabad,3915
2,Apartment,Maninagar,Ready to move,1108,Ahmedabad,3835
3,Apartment,Khokhra,Ready to move,1056,Ahmedabad,2339
4,Apartment,Nikol,Ready to move,2825,Ahmedabad,2884
2,Apartment,Asarwa,Ready to move,1085,Ahmedabad,2142
3,Apartment,Khokhra,Ready to move,1056,Ahmedabad,2438
3,Apartment,S G Highway,Ready to move,1600,Ahmedabad,3875
4,Apartment,S G Highway,Ready to move,2845,Ahmedabad,3332
2,Apartment,Maninagar,Ready to move,1108,Ahmedabad,3817
3,Apartment,S G Highway,Ready to move,1600,Ahmedabad,4131
2,Apartment,Asarwa,Ready to move,1087,Ahmedabad,2286
1,Apartment,Maninagar,Ready to move,700,Ahmedabad,3607
2,Apartment,Safal Parisar Road,Ready to move,1202,Ahmedabad,4159
2,Apartment,Safal Parisar Road,Ready to move,1108,Ahmedabad,4061
2,Apartment,Safal Road,Ready to move,1108,Ahmedabad,3880
2,Apartment,Safal Road,Ready to move,1100,Ahmedabad,3863
2,Apartment,Safal Parisar Road,Ready to move,1129,Ahmedabad,4030
2,Apartment,Safal Parisar Road,Ready to move,1108,Ahmedabad,4151
1,Apartment,Safal Road,Ready to move,654,Ahmedabad,3669
2,Apartment,Safal Road,Ready to move,851,Ahmedabad,4465
2,Apartment,Asarwa,Ready to move,1085,Ahmedabad,2626
2,Apartment,Safal Parisar Road,Ready to move,1202,Ahmedabad,4039
2,Apartment,Safal Road,Ready to move,1108,Ahmedabad,3817
2,Apartment,Safal Road,Ready to move,1129,Ahmedabad,3897
3,Apartment,Gurukul,Ready to move,1269,Ahmedabad,4728
2,Apartment,Maninagar,Ready to move,1037,Ahmedabad,4339
4,Apartment,Ambli,Ready to move,2716,Ahmedabad,6885
3,Apartment,Bopal,Ready to move,2285,Ahmedabad,5251
2,Apartment,Shilaj,Ready to move,1014,Ahmedabad,3648
2,Apartment,Bopal,Ready to move,1170,Ahmedabad,3076
3,Apartment,Bopal,Ready to move,1470,Ahmedabad,4592
2,Apartment,Vasna,Ready to move,1125,Ahmedabad,4355
2,Independent House,Sola,Ready to move,1305,Ahmedabad,5134
3,Apartment,Near Nirma University On SG Highway,Ready to move,1482,Ahmedabad,4318
3,Apartment,Paldi,Under Construction,2160,Ahmedabad,6018
1,Apartment,Vejalpur,Ready to move,610,Ahmedabad,3688
3,Apartment,Navrangpura,Ready to move,2100,Ahmedabad,6095
4,Independent House,Shivranjni Cross Roads,Ready to move,5580,Ahmedabad,11648
4,Penthouse,Satellite,Ready to move,2730,Ahmedabad,4981
3,Villa,Nava Naroda,Ready to move,1841,Ahmedabad,7065
4,Villa,Near Vaishno Devi Circle On SG Highway,Under Construction,5400,Ahmedabad,7399
2,Apartment,Sola,Ready to move,1305,Ahmedabad,4980
3,Apartment,Near Nirma University On SG Highway,Ready to move,1486,Ahmedabad,3835
3,Apartment,Chandkheda,Under Construction,1536,Ahmedabad,2832
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1101,Ahmedabad,3678
3,Apartment,Near Nirma University On SG Highway,Ready to move,1376,Ahmedabad,3924
2,Apartment,Gota,Under Construction,1214,Ahmedabad,3418
3,Apartment,Gota,Under Construction,1735,Ahmedabad,3659
2,Apartment,Gota,Ready to move,1324,Ahmedabad,3474
2,Apartment,Near Nirma University On SG Highway,Ready to move,1150,Ahmedabad,4000
3,Apartment,Sardar Patel Ring Road,Ready to move,1396,Ahmedabad,5014
3,Apartment,Sola,Ready to move,2358,Ahmedabad,5725
2,Apartment,Gota,Ready to move,1341,Ahmedabad,3728
2,Apartment,Gota,Under Construction,1211,Ahmedabad,3410
3,Apartment,Gota,Under Construction,1733,Ahmedabad,3635
2,Apartment,New Ranip,Ready to move,1082,Ahmedabad,3373
2,Apartment,Gota,Ready to move,1278,Ahmedabad,3521
2,Apartment,Narolgam,Under Construction,1177,Ahmedabad,3398
2,Apartment,Gota,Ready to move,1278,Ahmedabad,3521
3,Apartment,Nikol,Ready to move,1982,Ahmedabad,3027
2,Apartment,Gota,Ready to move,1399,Ahmedabad,4288
2,Apartment,Near Nirma University On SG Highway,Ready to move,1359,Ahmedabad,3311
2,Apartment,Gota,Under Construction,1219,Ahmedabad,3396
3,Apartment,Gota,Under Construction,1745,Ahmedabad,3799
2,Apartment,Chandkheda,Ready to move,1210,Ahmedabad,3165
3,Apartment,Chandkheda,Ready to move,1339,Ahmedabad,3622
2,Apartment,Chandkheda,Ready to move,1266,Ahmedabad,3238
3,Apartment,Gota,Ready to move,1562,Ahmedabad,4180
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1266,Ahmedabad,3554
2,Apartment,Gota,Under Construction,1214,Ahmedabad,3401
3,Apartment,Gota,Under Construction,1324,Ahmedabad,4984
3,Apartment,Gota,Under Construction,1735,Ahmedabad,3804
2,Apartment,Gota,Ready to move,1328,Ahmedabad,3463
3,Apartment,Gota,Under Construction,1765,Ahmedabad,3597
2,Apartment,Chandkheda,Ready to move,1185,Ahmedabad,3628
3,Apartment,Sardar Patel Ring Road,Ready to move,1426,Ahmedabad,4908
3,Apartment,Chandkheda,Ready to move,1532,Ahmedabad,3146
2,Apartment,Gota,Ready to move,1269,Ahmedabad,3569
3,Apartment,Chandkheda,Ready to move,1821,Ahmedabad,4667
2,Apartment,Gota,Ready to move,1326,Ahmedabad,3770
3,Apartment,Sola,Ready to move,2358,Ahmedabad,5725
2,Apartment,Vaishnodevi,Ready to move,1321,Ahmedabad,3504
3,Apartment,Chandkheda,Ready to move,1563,Ahmedabad,3262
3,Apartment,Shilaj,Ready to move,1332,Ahmedabad,4729
3,Apartment,Chandkheda,Ready to move,1740,Ahmedabad,2948
3,Apartment,Chandkheda,Ready to move,1532,Ahmedabad,3165
3,Apartment,Chandkheda,Ready to move,1545,Ahmedabad,3119
2,Apartment,Gota,Ready to move,1365,Ahmedabad,3318
3,Apartment,Chandkheda,Ready to move,1821,Ahmedabad,4667
2,Apartment,Gota,Ready to move,1311,Ahmedabad,3813
3,Apartment,Sola,Ready to move,2351,Ahmedabad,5742
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1328,Ahmedabad,3486
3,Apartment,Chandkheda,Ready to move,1569,Ahmedabad,3250
3,Apartment,Shilaj,Ready to move,1341,Ahmedabad,4697
3,Apartment,Chandkheda,Ready to move,1754,Ahmedabad,2924
3,Apartment,Chandkheda,Ready to move,1532,Ahmedabad,3165
3,Apartment,Chandkheda,Ready to move,1532,Ahmedabad,3165
3,Apartment,Sardar Patel Ring Road,Ready to move,1404,Ahmedabad,4985
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1329,Ahmedabad,3483
3,Apartment,Sola,Ready to move,2360,Ahmedabad,5720
3,Apartment,Shilaj,Ready to move,1528,Ahmedabad,4123
3,Apartment,Chandkheda,Ready to move,1758,Ahmedabad,2918
3,Apartment,Chandkheda,Ready to move,1539,Ahmedabad,3151
2,Apartment,Gota,Ready to move,1325,Ahmedabad,3471
3,Apartment,Gota,Under Construction,1743,Ahmedabad,3643
2,Apartment,Chandkheda,Ready to move,1174,Ahmedabad,3662
2,Apartment,Chandkheda,Ready to move,1145,Ahmedabad,2620
3,Apartment,Sardar Patel Ring Road,Ready to move,1391,Ahmedabad,5032
2,Apartment,Gota,Ready to move,1168,Ahmedabad,3595
3,Apartment,Chandkheda,Ready to move,1547,Ahmedabad,3115
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1104,Ahmedabad,3668
3,Apartment,Gota,Ready to move,1745,Ahmedabad,4584
2,Apartment,Gota,Ready to move,1280,Ahmedabad,3539
2,Apartment,Gota,Ready to move,1354,Ahmedabad,3692
3,Apartment,Shilaj,Ready to move,1261,Ahmedabad,4282
2,Apartment,Chandkheda,Ready to move,1123,Ahmedabad,2760
2,Apartment,Chandkheda,Under Construction,1085,Ahmedabad,4147
3,Apartment,Jagatpur,Ready to move,1375,Ahmedabad,4000
2,Apartment,Chandkheda,Ready to move,1181,Ahmedabad,2624
3,Apartment,Chandkheda,Ready to move,1442,Ahmedabad,5894
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,2281,Ahmedabad,4164
3,Apartment,Tragad,Ready to move,1268,Ahmedabad,3667
2,Apartment,Near Nirma University On SG Highway,Ready to move,1395,Ahmedabad,3232
3,Apartment,Shilaj,Ready to move,1261,Ahmedabad,4282
2,Apartment,Chandkheda,Ready to move,1123,Ahmedabad,2760
2,Apartment,Chandkheda,Ready to move,1040,Ahmedabad,2884
2,Apartment,Chandkheda,Ready to move,1059,Ahmedabad,2927
2,Apartment,Near Nirma University On SG Highway,Ready to move,1385,Ahmedabad,3256
2,Apartment,Jagatpur,Ready to move,1217,Ahmedabad,3534
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1352,Ahmedabad,3272
3,Apartment,Near Nirma University On SG Highway,Ready to move,1802,Ahmedabad,4004
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1085,Ahmedabad,4056
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1436,Ahmedabad,4526
3,Apartment,Chandkheda,Ready to move,1810,Ahmedabad,4696
3,Apartment,Gota,Ready to move,1737,Ahmedabad,4605
3,Apartment,Chandkheda,Ready to move,1566,Ahmedabad,3256
3,Apartment,Chandkheda,Ready to move,1485,Ahmedabad,3164
3,Apartment,Chandkheda,Under Construction,1536,Ahmedabad,2832
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1101,Ahmedabad,3678
3,Apartment,Near Nirma University On SG Highway,Ready to move,1376,Ahmedabad,3924
2,Apartment,Gota,Ready to move,1324,Ahmedabad,3474
2,Apartment,Near Nirma University On SG Highway,Ready to move,1150,Ahmedabad,4000
3,Apartment,Sardar Patel Ring Road,Ready to move,1396,Ahmedabad,5014
3,Apartment,Gota,Under Construction,1733,Ahmedabad,3635
3,Apartment,New Ranip,Ready to move,1536,Ahmedabad,2994
2,Apartment,Chandkheda,Ready to move,1060,Ahmedabad,2830
2,Apartment,Chandkheda,Ready to move,1216,Ahmedabad,3125
3,Apartment,Gota,Ready to move,1780,Ahmedabad,3651
2,Apartment,Gota,Ready to move,1125,Ahmedabad,3644
3,Apartment,Gota,Ready to move,1791,Ahmedabad,3238
2,Apartment,Gota,Ready to move,1399,Ahmedabad,4288
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1115,Ahmedabad,3623
3,Apartment,Near Nirma University On SG Highway,Ready to move,1865,Ahmedabad,3806
2,Apartment,Gota,Under Construction,1219,Ahmedabad,3396
3,Apartment,Gota,Under Construction,1745,Ahmedabad,3799
3,Apartment,Bopal,Under Construction,1985,Ahmedabad,3200
3,Apartment,Tragad,Ready to move,1268,Ahmedabad,3667
2,Apartment,Near Nirma University On SG Highway,Ready to move,1395,Ahmedabad,3232
2,Apartment,Chandkheda,Ready to move,1178,Ahmedabad,3505
3,Apartment,Chandkheda,Ready to move,1339,Ahmedabad,3622
2,Apartment,Gota,Ready to move,1187,Ahmedabad,4170
3,Apartment,Chandkheda,Ready to move,1486,Ahmedabad,3028
2,Apartment,Chandkheda,Ready to move,1020,Ahmedabad,2892
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1354,Ahmedabad,3360
3,Apartment,Nikol,Ready to move,1987,Ahmedabad,3019
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1733,Ahmedabad,3750
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1102,Ahmedabad,3629
2,Apartment,Gota,Under Construction,1205,Ahmedabad,3427
3,Apartment,Chandkheda,Ready to move,1746,Ahmedabad,3436
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1266,Ahmedabad,3830
3,Apartment,Gota,Under Construction,1736,Ahmedabad,3917
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1106,Ahmedabad,3707
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1374,Ahmedabad,3857
2,Apartment,Gota,Ready to move,1241,Ahmedabad,3384
2,Apartment,Gota,Ready to move,1314,Ahmedabad,3500
2,Apartment,Near Nirma University On SG Highway,Ready to move,1345,Ahmedabad,3271
2,Apartment,Gota,Ready to move,1241,Ahmedabad,3384
2,Apartment,Gota,Ready to move,1314,Ahmedabad,3500
2,Apartment,Near Nirma University On SG Highway,Ready to move,1345,Ahmedabad,3271
2,Apartment,Gota,Ready to move,1178,Ahmedabad,3225
2,Apartment,Gota,Ready to move,1152,Ahmedabad,4774
2,Apartment,Gota,Under Construction,1221,Ahmedabad,3398
2,Apartment,Near Nirma University On SG Highway,Ready to move,1352,Ahmedabad,3254
3,Apartment,Near Nirma University On SG Highway,Ready to move,1486,Ahmedabad,3701
3,Apartment,Near Nirma University On SG Highway,Ready to move,1486,Ahmedabad,3701
3,Apartment,Near Nirma University On SG Highway,Ready to move,1724,Ahmedabad,3364
3,Apartment,Shilaj,Ready to move,1528,Ahmedabad,4123
3,Apartment,Chandkheda,Ready to move,1758,Ahmedabad,2918
3,Apartment,Chandkheda,Ready to move,1539,Ahmedabad,3151
2,Apartment,Gota,Ready to move,1325,Ahmedabad,3471
3,Apartment,Gota,Under Construction,1743,Ahmedabad,3643
2,Apartment,Chandkheda,Ready to move,1174,Ahmedabad,3662
2,Apartment,Chandkheda,Ready to move,1145,Ahmedabad,2620
3,Apartment,Sardar Patel Ring Road,Ready to move,1391,Ahmedabad,5032
2,Apartment,Gota,Ready to move,1168,Ahmedabad,3595
3,Apartment,Chandkheda,Ready to move,1547,Ahmedabad,3115
2,Apartment,Gota,Ready to move,1354,Ahmedabad,3692
4,Apartment,Satellite,Under Construction,4500,Ahmedabad,10266
4,Apartment,Satellite,Under Construction,4300,Ahmedabad,10279
2,Apartment,Jagatpur,Ready to move,1270,Ahmedabad,3543
1,Apartment,Nikol,Ready to move,284,Ahmedabad,5880
4,Independent House,Vastral,Ready to move,4725,Ahmedabad,3174
3,Apartment,Gota,Ready to move,1548,Ahmedabad,3875
1,Independent House,Krishnanagar,Ready to move,500,Ahmedabad,3102
2,Apartment,gota SG higway,Ready to move,1368,Ahmedabad,3289
2,Apartment,Naroda,Ready to move,1350,Ahmedabad,2962
3,Independent House,New Maninagar,Ready to move,600,Ahmedabad,10000
2,Apartment,Nikol Gam Rd,Ready to move,1080,Ahmedabad,2407
4,Villa,Gota,Ready to move,2088,Ahmedabad,8381
2,Apartment,Shyamal Satellite,Ready to move,972,Ahmedabad,4320
3,Apartment,Drive In Cinema Road,Ready to move,1385,Ahmedabad,5400
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1325,Ahmedabad,4022
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1427,Ahmedabad,3293
2,Apartment,Jagatpur Road,Ready to move,625,Ahmedabad,5600
5,Apartment,Near Nirma University On SG Highway,Ready to move,6440,Ahmedabad,4658
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,924,Ahmedabad,6385
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1080,Ahmedabad,4075
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1775,Ahmedabad,3600
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1080,Ahmedabad,38250
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1350,Ahmedabad,4025
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1115,Ahmedabad,2699
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,1115,Ahmedabad,2699
1,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,745,Ahmedabad,5906
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,932,Ahmedabad,6330
4,Apartment,Vaishnodevi,Ready to move,3780,Ahmedabad,3835
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,633,Ahmedabad,5687
4,Apartment,Vaishnodevi,Ready to move,3780,Ahmedabad,3835
3,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,2433,Ahmedabad,4356
4,Apartment,Vaishnodevi,Ready to move,3650,Ahmedabad,3835
4,Apartment,Vaishnodevi,Ready to move,3780,Ahmedabad,3835
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,900,Ahmedabad,6277
4,Apartment,Vaishnodevi,Ready to move,3550,Ahmedabad,4140
2,Apartment,Near Vaishno Devi Circle On SG Highway,Ready to move,698,Ahmedabad,5587
